step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
2243,1106200,17944,0.0151698505853883,1.0,1.0,,,,,,,,,
2244,1106720,17952,0.017271550348954435,1.0,1.0,,,,,,,,,
2245,1107240,17960,0.01746559743173942,1.0,1.0,,,,,,,,,
2246,1107696,17968,0.01919275643490321,1.0,1.0,,,,,,,,,
2247,1108152,17976,0.02115558392427327,1.0,1.0,,,,,,,,,
2248,1108608,17984,0.015894968845767344,1.0,1.0,,,,,,,,,
2249,1109128,17992,0.01833375536232663,1.0,1.0,0.020816546550363864,1.0,1.0,,,,,,
2250,1109584,18000,0.01917625990268177,1.0,1.0,,,,,,,,,
2251,1109912,18008,0.021934730067987844,0.875,0.918918918918919,,,,,,,,,
2252,1110432,18016,0.021002913504395763,1.0,1.0,,,,,,,,,
2253,1110952,18024,0.019439973682966512,1.0,1.0,,,,,,,,,
2254,1111472,18032,0.018515649826008743,1.0,1.0,,,,,,,,,
2255,1111864,18040,0.021139320789554893,1.0,1.0,,,,,,,,,
2256,1112384,18048,0.01888769347602839,1.0,1.0,,,,,,,,,
2257,1112904,18056,0.016824600034755118,1.0,1.0,0.01950797939921814,1.0,1.0,,,,,,
2258,1113424,18064,0.019867354268683524,1.0,1.0,,,,,,,,,
2259,1113752,18072,0.027576782655623643,1.0,1.0,,,,,,,,,
2260,1114208,18080,0.017330167156661976,1.0,1.0,,,,,,,,,
2261,1114664,18088,0.021837401024578946,1.0,1.0,,,,,,,,,
2262,1115248,18096,0.014425668775088508,1.0,1.0,,,,,,,,,
2263,1115768,18104,0.015843902097674004,1.0,1.0,,,,,,,,,
2264,1116160,18112,0.01913935605296112,1.0,1.0,,,,,,,,,
2265,1116616,18120,0.021998880247377225,1.0,1.0,0.021767631226750007,1.0,1.0,,,,,,
2266,1117200,18128,0.01657318708603649,1.0,1.0,,,,,,,,,
2267,1117656,18136,0.01612505042122137,1.0,1.0,,,,,,,,,
2268,1118240,18144,0.017047648519785703,1.0,1.0,,,,,,,,,
2269,1118632,18152,0.022418537307553704,1.0,1.0,,,,,,,,,
2270,1119152,18160,0.018986174337725186,1.0,1.0,,,,,,,,,
2271,1119608,18168,0.019201027325774275,0.875,0.9714285714285714,,,,,,,,,
2272,1120064,18176,0.02313819480023106,1.0,1.0,,,,,,,,,
2273,1120520,18184,0.020113080476757136,1.0,1.0,0.017499973769273945,1.0,1.0,,,,,,
2274,1121040,18192,0.017185317507809755,1.0,1.0,,,,,,,,,
2275,1121560,18200,0.017905901843842886,1.0,1.0,,,,,,,,,
2276,1122016,18208,0.019317549510914443,1.0,1.0,,,,,,,,,
2277,1122536,18216,0.02098772794769462,1.0,1.0,,,,,,,,,
2278,1122928,18224,0.024015680408374623,1.0,1.0,,,,,,,,,
2279,1123448,18232,0.021822012127755978,0.875,0.9736842105263158,,,,,,,,,
2280,1123968,18240,0.018048151524767585,1.0,1.0,,,,,,,,,
2281,1124488,18248,0.016068527271737132,0.875,0.972972972972973,0.0156397931841432,1.0,1.0,,,,,,
2282,1124944,18256,0.019105176467984035,1.0,1.0,,,,,,,,,
2283,1125592,18264,0.015280070171776947,1.0,1.0,,,,,,,,,
2284,1126112,18272,0.01584964641765256,1.0,1.0,,,,,,,,,
2285,1126632,18280,0.021298118767113756,0.875,0.9722222222222222,,,,,,,,,
2286,1127088,18288,0.01791649405211222,1.0,1.0,,,,,,,,,
2287,1127480,18296,0.02239362326170173,1.0,1.0,,,,,,,,,
2288,1128192,18304,0.013604988255420773,1.0,1.0,,,,,,,,,
2289,1128648,18312,0.02183189893629035,0.875,0.9705882352941176,0.02128734419112856,1.0,1.0,,,,,,
2290,1129104,18320,0.022645402058292904,1.0,1.0,,,,,,,,,
2291,1129624,18328,0.01355912563365338,1.0,1.0,,,,,,,,,
2292,1130272,18336,0.01742749716470738,1.0,1.0,,,,,,,,,
2293,1130792,18344,0.02032723465573083,1.0,1.0,,,,,,,,,
2294,1131184,18352,0.019888947865591186,1.0,1.0,,,,,,,,,
2295,1131768,18360,0.017887688081172953,1.0,1.0,,,,,,,,,
2296,1132352,18368,0.015842401223870387,1.0,1.0,,,,,,,,,
2297,1132808,18376,0.019307872019314696,1.0,1.0,0.015043890749751307,1.0,1.0,,,,,,
2298,1133264,18384,0.020408945533135103,1.0,1.0,,,,,,,,,
2299,1133720,18392,0.018019445825256792,1.0,1.0,,,,,,,,,
2300,1134176,18400,0.02370120166054768,1.0,1.0,,,,,,,,,
2301,1134760,18408,0.0176847108176677,0.875,0.972972972972973,,,,,,,,,
2302,1135344,18416,0.01396430877311431,1.0,1.0,,,,,,,,,
2303,1135800,18424,0.014603055453082329,1.0,1.0,,,,,,,,,
2304,1136320,18432,0.021933994453602956,1.0,1.0,,,,,,,,,
2305,1136840,18440,0.017593571881528304,1.0,1.0,0.024893267868899647,1.0,1.0,,,,,,
2306,1137232,18448,0.022149877319610534,1.0,1.0,,,,,,,,,
2307,1137816,18456,0.013213821827154077,0.875,0.972972972972973,,,,,,,,,
2308,1138400,18464,0.01584710675696658,1.0,1.0,,,,,,,,,
2309,1138984,18472,0.01755608312508933,1.0,1.0,,,,,,,,,
2310,1139440,18480,0.017329329306927228,1.0,1.0,,,,,,,,,
2311,1139896,18488,0.022492458371637776,1.0,1.0,,,,,,,,,
2312,1140352,18496,0.01988823062590959,1.0,1.0,,,,,,,,,
2313,1140808,18504,0.021269604035514502,1.0,1.0,0.018932309713179822,1.0,1.0,,,,,,
2314,1141264,18512,0.018477465292826147,1.0,1.0,,,,,,,,,
2315,1141656,18520,0.025596069413570687,1.0,1.0,,,,,,,,,
2316,1142176,18528,0.01400744588154197,1.0,1.0,,,,,,,,,
2317,1142632,18536,0.0192146810082978,1.0,1.0,,,,,,,,,
2318,1143088,18544,0.024381865420921182,1.0,1.0,,,,,,,,,
2319,1143544,18552,0.021159599342679584,1.0,1.0,,,,,,,,,
2320,1144128,18560,0.016410123756410364,1.0,1.0,,,,,,,,,
2321,1144712,18568,0.01843013955833414,1.0,1.0,0.015215114362774148,1.0,1.0,,,,,,
2322,1145232,18576,0.018943306386946454,1.0,1.0,,,,,,,,,
2323,1145688,18584,0.02169066631766258,1.0,1.0,,,,,,,,,
2324,1146144,18592,0.020856759538279944,1.0,1.0,,,,,,,,,
2325,1146664,18600,0.01516591255044036,1.0,1.0,,,,,,,,,
2326,1147184,18608,0.01881323348724416,1.0,1.0,,,,,,,,,
2327,1147640,18616,0.018071581357948088,0.875,0.9696969696969697,,,,,,,,,
2328,1148224,18624,0.01746406439163679,1.0,1.0,,,,,,,,,
2329,1148616,18632,0.022967232542976765,1.0,1.0,0.016736277381191367,1.0,1.0,,,,,,
2330,1149328,18640,0.015879942560790214,1.0,1.0,,,,,,,,,
2331,1149848,18648,0.017507473563008677,1.0,1.0,,,,,,,,,
2332,1150304,18656,0.016927966574528754,1.0,1.0,,,,,,,,,
2333,1150760,18664,0.021199430766121848,1.0,1.0,,,,,,,,,
2334,1151216,18672,0.019536681292064585,1.0,1.0,,,,,,,,,
2335,1151800,18680,0.018094593749851784,1.0,1.0,,,,,,,,,
2336,1152256,18688,0.02277565406698483,0.875,0.972972972972973,,,,,,,,,
2337,1152712,18696,0.022271894209700504,1.0,1.0,0.01782715361316989,1.0,1.0,,,,,,
2338,1153168,18704,0.019535427397721024,1.0,1.0,,,,,,,,,
2339,1153688,18712,0.017526135186884118,1.0,1.0,,,,,,,,,
2340,1154144,18720,0.021035955302064344,1.0,1.0,,,,,,,,,
2341,1154536,18728,0.021901825569179554,1.0,1.0,,,,,,,,,
2342,1154992,18736,0.021440988354017695,1.0,1.0,,,,,,,,,
2343,1155384,18744,0.02241630423590955,1.0,1.0,,,,,,,,,
2344,1155776,18752,0.023844612436889012,1.0,1.0,,,,,,,,,
2345,1156232,18760,0.018341035129700062,1.0,1.0,0.022553494991021317,1.0,1.0,,,,,,
2346,1156688,18768,0.023015827917643162,1.0,1.0,,,,,,,,,
2347,1157144,18776,0.02365622381372162,1.0,1.0,,,,,,,,,
2348,1157664,18784,0.019354815509611403,1.0,1.0,,,,,,,,,
2349,1158056,18792,0.02035203738939388,1.0,1.0,,,,,,,,,
2350,1158640,18800,0.01524433927139971,1.0,1.0,,,,,,,,,
2351,1159160,18808,0.018583909141757986,1.0,1.0,,,,,,,,,
2352,1159680,18816,0.019614859348377884,0.875,0.9736842105263158,,,,,,,,,
2353,1160008,18824,0.02371368806104512,1.0,1.0,0.02051381962384736,1.0,1.0,,,,,,
2354,1160528,18832,0.01916020494538086,1.0,1.0,,,,,,,,,
2355,1161048,18840,0.016473717812883516,1.0,1.0,,,,,,,,,
2356,1161504,18848,0.021483067142794778,1.0,1.0,,,,,,,,,
2357,1162024,18856,0.01617312800184381,1.0,1.0,,,,,,,,,
2358,1162416,18864,0.018958280882867513,1.0,1.0,,,,,,,,,
2359,1162936,18872,0.01763187182458686,1.0,1.0,,,,,,,,,
2360,1163392,18880,0.01815573014576608,1.0,1.0,,,,,,,,,
2361,1163976,18888,0.014688231622159174,1.0,1.0,0.018092236293611817,1.0,1.0,,,,,,
2362,1164368,18896,0.020126180976697116,1.0,1.0,,,,,,,,,
2363,1164824,18904,0.017864891439372286,1.0,1.0,,,,,,,,,
2364,1165216,18912,0.024822303756632292,1.0,1.0,,,,,,,,,
2365,1165736,18920,0.018866027694295406,1.0,1.0,,,,,,,,,
2366,1166256,18928,0.022429414904152845,1.0,1.0,,,,,,,,,
2367,1166712,18936,0.018729541953682656,1.0,1.0,,,,,,,,,
2368,1167168,18944,0.02059904966942666,1.0,1.0,,,,,,,,,
2369,1167624,18952,0.023866416746182204,0.75,0.9444444444444444,0.022643632889704668,1.0,1.0,,,,,,
2370,1168144,18960,0.021638391816006537,1.0,1.0,,,,,,,,,
2371,1168600,18968,0.021231465203267543,1.0,1.0,,,,,,,,,
2372,1169120,18976,0.017442236803465943,0.875,0.9722222222222222,,,,,,,,,
2373,1169640,18984,0.018761456790100748,1.0,1.0,,,,,,,,,
2374,1170224,18992,0.019413753580783306,1.0,1.0,,,,,,,,,
2375,1170616,19000,0.02103780818725286,1.0,1.0,,,,,,,,,
2376,1171136,19008,0.01683362936970758,1.0,1.0,,,,,,,,,
2377,1171656,19016,0.016666225509330952,1.0,1.0,0.018952369575083693,1.0,1.0,,,,,,
2378,1172176,19024,0.01798313237342329,1.0,1.0,,,,,,,,,
2379,1172632,19032,0.021326007050265744,0.875,0.972972972972973,,,,,,,,,
2380,1173152,19040,0.017053996223550437,1.0,1.0,,,,,,,,,
2381,1173672,19048,0.016052927457674074,1.0,1.0,,,,,,,,,
2382,1174192,19056,0.017243515633351154,1.0,1.0,,,,,,,,,
2383,1174712,19064,0.016886117086184343,1.0,1.0,,,,,,,,,
2384,1175232,19072,0.019183334452795315,1.0,1.0,,,,,,,,,
2385,1175752,19080,0.01629022148185387,1.0,1.0,0.018240651642747553,1.0,1.0,,,,,,
2386,1176144,19088,0.017790177262386176,1.0,1.0,,,,,,,,,
2387,1176536,19096,0.01874357512323408,1.0,1.0,,,,,,,,,
2388,1176992,19104,0.019596430657800066,1.0,1.0,,,,,,,,,
2389,1177512,19112,0.018169484747699118,1.0,1.0,,,,,,,,,
2390,1178032,19120,0.015246269438814448,1.0,1.0,,,,,,,,,
2391,1178488,19128,0.016515943616162865,1.0,1.0,,,,,,,,,
2392,1179008,19136,0.015852147533912123,1.0,1.0,,,,,,,,,
2393,1179528,19144,0.017527555943457725,0.875,0.972972972972973,0.018306707038179326,1.0,1.0,,,,,,
2394,1179920,19152,0.023275318931547218,1.0,1.0,,,,,,,,,
2395,1180312,19160,0.020039140005864337,1.0,1.0,,,,,,,,,
2396,1180768,19168,0.018804176911270124,1.0,1.0,,,,,,,,,
2397,1181160,19176,0.02038981253441861,1.0,1.0,,,,,,,,,
2398,1181680,19184,0.01911654184530372,0.875,0.9722222222222222,,,,,,,,,
2399,1182200,19192,0.018821253515682458,1.0,1.0,,,,,,,,,
2400,1182784,19200,0.016360453483471774,1.0,1.0,,,,,,,,,
2401,1183240,19208,0.015745549580215602,1.0,1.0,0.01873487010494549,1.0,1.0,,,,,,
2402,1183760,19216,0.018360417637247738,0.875,0.972972972972973,,,,,,,,,
2403,1184216,19224,0.01890780788014851,1.0,1.0,,,,,,,,,
2404,1184800,19232,0.01955011990952872,1.0,1.0,,,,,,,,,
2405,1185192,19240,0.022231104463211693,1.0,1.0,,,,,,,,,
2406,1185776,19248,0.015764612014153124,1.0,1.0,,,,,,,,,
2407,1186296,19256,0.016489540304243096,1.0,1.0,,,,,,,,,
2408,1186816,19264,0.023362460638384992,1.0,1.0,,,,,,,,,
2409,1187464,19272,0.01606898252738313,1.0,1.0,0.02172799433240186,1.0,1.0,,,,,,
2410,1187984,19280,0.019586932501465305,1.0,1.0,,,,,,,,,
2411,1188440,19288,0.0192306420326409,1.0,1.0,,,,,,,,,
2412,1188960,19296,0.016405808949534233,1.0,1.0,,,,,,,,,
2413,1189416,19304,0.021722552978812423,1.0,1.0,,,,,,,,,
2414,1189936,19312,0.015102091691361948,1.0,1.0,,,,,,,,,
2415,1190328,19320,0.017424084356879716,1.0,1.0,,,,,,,,,
2416,1190912,19328,0.016693123425390036,1.0,1.0,,,,,,,,,
2417,1191432,19336,0.02010525320186187,1.0,1.0,0.0192470842342879,1.0,1.0,,,,,,
2418,1191888,19344,0.020595752048515346,1.0,1.0,,,,,,,,,
2419,1192408,19352,0.019261139598548905,1.0,1.0,,,,,,,,,
2420,1192864,19360,0.01629159612367752,1.0,1.0,,,,,,,,,
2421,1193384,19368,0.021494694935393015,1.0,1.0,,,,,,,,,
2422,1193840,19376,0.01809281760496375,1.0,1.0,,,,,,,,,
2423,1194296,19384,0.023076793901731334,1.0,1.0,,,,,,,,,
2424,1194816,19392,0.020789597230938414,1.0,1.0,,,,,,,,,
2425,1195336,19400,0.017446165638358567,1.0,1.0,0.02170068215712761,1.0,1.0,,,,,,
2426,1195920,19408,0.01652944719508917,1.0,1.0,,,,,,,,,
2427,1196440,19416,0.020074093153841364,1.0,1.0,,,,,,,,,
2428,1197024,19424,0.016445813484067602,1.0,1.0,,,,,,,,,
2429,1197416,19432,0.023199305014341365,1.0,1.0,,,,,,,,,
2430,1197936,19440,0.015343167632424031,1.0,1.0,,,,,,,,,
2431,1198456,19448,0.018556428125042445,1.0,1.0,,,,,,,,,
2432,1198912,19456,0.01751426120622008,1.0,1.0,,,,,,,,,
2433,1199368,19464,0.021766614185538564,1.0,1.0,0.016675066733665395,1.0,1.0,,,,,,
2434,1199760,19472,0.019979213267239768,1.0,1.0,,,,,,,,,
2435,1200344,19480,0.019505874156810724,1.0,1.0,,,,,,,,,
2436,1200800,19488,0.023079526967956256,1.0,1.0,,,,,,,,,
2437,1201320,19496,0.018329432013915,1.0,1.0,,,,,,,,,
2438,1201840,19504,0.016298205279087527,1.0,1.0,,,,,,,,,
2439,1202296,19512,0.019934989896824577,1.0,1.0,,,,,,,,,
2440,1202752,19520,0.01867460407816529,1.0,1.0,,,,,,,,,
2441,1203336,19528,0.01812324427650654,1.0,1.0,0.019613481606739328,1.0,1.0,,,,,,
2442,1203728,19536,0.022230068478898034,1.0,1.0,,,,,,,,,
2443,1204312,19544,0.013249780140298102,1.0,1.0,,,,,,,,,
2444,1204768,19552,0.018141230880188118,0.875,0.9743589743589743,,,,,,,,,
2445,1205288,19560,0.01696236413309453,1.0,1.0,,,,,,,,,
2446,1205744,19568,0.02250802597244388,1.0,1.0,,,,,,,,,
2447,1206200,19576,0.01870798511949435,1.0,1.0,,,,,,,,,
2448,1206592,19584,0.02351497801893157,1.0,1.0,,,,,,,,,
2449,1207176,19592,0.01987738853842716,1.0,1.0,0.021738752760207987,1.0,1.0,,,,,,
2450,1207696,19600,0.018654976323220055,1.0,1.0,,,,,,,,,
2451,1208280,19608,0.01613203911116285,1.0,1.0,,,,,,,,,
2452,1208800,19616,0.02336918562450757,1.0,1.0,,,,,,,,,
2453,1209320,19624,0.017746049076020287,1.0,1.0,,,,,,,,,
2454,1209840,19632,0.020740890570027013,1.0,1.0,,,,,,,,,
2455,1210488,19640,0.017772011295324425,1.0,1.0,,,,,,,,,
2456,1211072,19648,0.017635932228180527,1.0,1.0,,,,,,,,,
2457,1211592,19656,0.020373873976048795,1.0,1.0,0.022193665059196777,1.0,1.0,,,,,,
2458,1212048,19664,0.019056004991607683,1.0,1.0,,,,,,,,,
2459,1212504,19672,0.02210562429890409,0.875,0.972972972972973,,,,,,,,,
2460,1213088,19680,0.021054740277668224,1.0,1.0,,,,,,,,,
2461,1213608,19688,0.020468646429500862,1.0,1.0,,,,,,,,,
2462,1214192,19696,0.01870744773764288,1.0,1.0,,,,,,,,,
2463,1214648,19704,0.024504208763602566,1.0,1.0,,,,,,,,,
2464,1215232,19712,0.0168305964948029,1.0,1.0,,,,,,,,,
2465,1215688,19720,0.019301615900651704,1.0,1.0,0.01723722627160442,1.0,1.0,,,,,,
2466,1216208,19728,0.015465814626626672,1.0,1.0,,,,,,,,,
2467,1216664,19736,0.019661501093909326,1.0,1.0,,,,,,,,,
2468,1217184,19744,0.017616297339926475,1.0,1.0,,,,,,,,,
2469,1217704,19752,0.018429172730124718,1.0,1.0,,,,,,,,,
2470,1218288,19760,0.018165203925067167,1.0,1.0,,,,,,,,,
2471,1218808,19768,0.018484220658282334,1.0,1.0,,,,,,,,,
2472,1219200,19776,0.020883065969746994,1.0,1.0,,,,,,,,,
2473,1219656,19784,0.02121969982720039,1.0,1.0,0.01827342104914599,1.0,1.0,,,,,,
2474,1220112,19792,0.021325873804829542,1.0,1.0,,,,,,,,,
2475,1220568,19800,0.019603504365789507,1.0,1.0,,,,,,,,,
2476,1221024,19808,0.02321684572740956,1.0,1.0,,,,,,,,,
2477,1221480,19816,0.019097248417984537,1.0,1.0,,,,,,,,,
2478,1221936,19824,0.022164129749558312,1.0,1.0,,,,,,,,,
2479,1222456,19832,0.019997976124765237,1.0,1.0,,,,,,,,,
2480,1223040,19840,0.02054325386100899,1.0,1.0,,,,,,,,,
2481,1223624,19848,0.01814682112072679,1.0,1.0,0.022314760235789044,1.0,1.0,,,,,,
2482,1224144,19856,0.01901955297704822,1.0,1.0,,,,,,,,,
2483,1224600,19864,0.017170851016599587,1.0,1.0,,,,,,,,,
2484,1224992,19872,0.016637285598419215,1.0,1.0,,,,,,,,,
2485,1225512,19880,0.017661346762730144,1.0,1.0,,,,,,,,,
2486,1225968,19888,0.021118887998773022,0.875,0.9722222222222222,,,,,,,,,
2487,1226424,19896,0.019446860548314494,1.0,1.0,,,,,,,,,
2488,1226944,19904,0.014545224563170043,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0
